"","pezalps.TNRS$phy$tip.label","rep(1, length(pezalps.TNRS$phy$tip.label))","Valid_LIB.C.150","endemic.TNRS","Ecrins NP","Summits","Persistent","Under Ice","Plat de la Selle","Barre des Ecrins","La Meije","Sirac","Rouies","Olan","Pelvoux","Occidentale Ailefroide","Brevoort","Burlan","Rocher de la Selle","Choisy","Muraillette","Rateau","Lauvitel"
"730","Polycnemum_majus",1,"Polycnemum_majus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"731","Polygala_amarella",1,"Polygala_amarella","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"732","Polygala_calcarea",1,"Polygala_calcarea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"733","Polygala_chamaebuxus",1,"Polygala_chamaebuxus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"734","Polygala_comosa",1,"Polygala_comosa","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"735","Polygala_vulgaris",1,"Polygala_vulgaris","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"736","Polygonatum_odoratum",1,"Polygonatum_odoratum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"737","Polygonatum_verticillatum",1,"Polygonatum_verticillatum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"738","Polygonum_alpinum",1,"Aconogonum_alpinum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"739","Polygonum_aviculare",1,"Polygonum_aviculare","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"740","Populus_alba",1,"Populus_alba","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"741","Populus_nigra",1,"Populus_nigra","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"742","Populus_tremula",1,"Populus_tremula","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"743","Potamogeton_alpinus",1,"Potamogeton_alpinus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"744","Potentilla_argentea",1,"Potentilla_argentea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"745","Potentilla_aurea",1,"Potentilla_aurea","0",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"746","Potentilla_caulescens",1,"Potentilla_caulescens","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"747","Potentilla_chrysantha",1,"Potentilla_thuringiaca","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"748","Potentilla_crantzii",1,"Potentilla_crantzii","0",1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
"749","Potentilla_erecta",1,"Potentilla_erecta","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"750","Potentilla_frigida",1,"Potentilla_frigida","0",1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
"751","Potentilla_grandiflora",1,"Potentilla_grandiflora","0",1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
"752","Potentilla_hirta",1,"Potentilla_hirta","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"753","Potentilla_inclinata",1,"Potentilla_inclinata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"754","Potentilla_neumanniana",1,"Potentilla_verna","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"755","Potentilla_reptans",1,"Potentilla_reptans","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"756","Potentilla_rupestris",1,"Drymocallis_rupestris","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"757","Prenanthes_purpurea",1,"Prenanthes_purpurea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"758","Primula_elatior",1,"Primula_elatior","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"759","Primula_farinosa",1,"Primula_farinosa_subsp._alpigena","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"760","Primula_hirsuta",1,"Primula_hirsuta","0",1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1
"761","Primula_latifolia",1,"Primula_latifolia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"762","Primula_pedemontana",1,"Primula_pedemontana","0",1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"763","Primula_veris",1,"Primula_veris","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"764","Primula_vulgaris",1,"Primula_vulgaris","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"765","Prunella_grandiflora",1,"Prunella_grandiflora","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"766","Prunella_vulgaris",1,"Prunella_vulgaris","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"767","Prunus_domestica",1,"Prunus_domestica","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"768","Prunus_mahaleb",1,"Prunus_mahaleb","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"769","Prunus_spinosa",1,"Prunus_spinosa","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"770","Pseudorchis_albida",1,"Pseudorchis_albida","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771","Pseudoturritis_turrita",1,"Pseudoturritis_turrita","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"772","Pteroselinum_austriacum",1,"Pteroselinum_austriacum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"773","Pulmonaria_angustifolia",1,"Pulmonaria_angustifolia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"774","Pulsatilla_alpina",1,"Anemone_alpina","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"775","Pulsatilla_halleri",1,"Anemone_halleri","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"776","Pulsatilla_vernalis",1,"Anemone_vernalis","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"777","Pyrola_chlorantha",1,"Pyrola_chlorantha","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"778","Pyrola_media",1,"Pyrola_media","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"779","Pyrola_minor",1,"Pyrola_minor","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780","Pyrola_rotundifolia",1,"Pyrola_rotundifolia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"781","Pyrus_pyraster",1,"Pyrus_communis_subsp._pyraster","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"782","Quercus_petraea",1,"Quercus_petraea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"783","Quercus_pubescens",1,"Quercus_pyrenaica","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"784","Quercus_robur",1,"Quercus_robur","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"785","Ranunculus_aconitifolius",1,"Ranunculus_aconitifolius","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"786","Ranunculus_acris",1,"Ranunculus_acris","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"787","Ranunculus_aduncus",1,"Ranunculus_aduncus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"788","Ranunculus_arvensis",1,"Ranunculus_arvensis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"789","Ranunculus_auricomus",1,"Ranunculus_auricomus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"790","Ranunculus_bulbosus",1,"Ranunculus_bulbosus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"791","Ranunculus_glacialis",1,"Ranunculus_glacialis","0",1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"792","Ranunculus_gramineus",1,"Ranunculus_gramineus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"793","Ranunculus_kuepferi",1,"Ranunculus_kuepferi","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"794","Ranunculus_lanuginosus",1,"Ranunculus_acris_subsp._friesianus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"795","Ranunculus_montanus",1,"Ranunculus_montanus","0",1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"796","Ranunculus_parnassifolius",1,"Ranunculus_parnassifolius","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"797","Ranunculus_platanifolius",1,"Ranunculus_platanifolius","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"798","Ranunculus_polyanthemos",1,"Ranunculus_polyanthemos","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"799","Ranunculus_pyrenaeus",1,"Ranunculus_gouanii","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"800","Ranunculus_repens",1,"Ranunculus_repens","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"801","Ranunculus_seguieri",1,"Ranunculus_seguieri","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"802","Ranunculus_trichophyllus",1,"Ranunculus_trichophyllus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"803","Ranunculus_tuberosus",1,"Ranunculus_tuberosus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"804","Reseda_lutea",1,"Reseda_lutea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"805","Reseda_phyteuma",1,"Reseda_phyteuma","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"806","Rhamnus_alpina",1,"Rhamnus_alpina","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"807","Rhamnus_cathartica",1,"Rhamnus_cathartica","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"808","Rhamnus_pumila",1,"Rhamnus_pumila","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"809","Rhamnus_saxatilis",1,"Rhamnus_saxatilis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"810","Rhinanthus_alectorolophus",1,"Rhinanthus_alectorolophus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"811","Rhinanthus_glacialis",1,"Rhinanthus_glacialis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"812","Rhinanthus_minor",1,"Rhinanthus_minor","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"813","Rhododendron_ferrugineum",1,"Rhododendron_ferrugineum","0",1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"814","Ribes_alpinum",1,"Ribes_alpinum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"815","Ribes_uva_crispa",1,"Ribes_uva-crispa","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"816","Rorippa_amphibia",1,"Rorippa_amphibia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"817","Rorippa_islandica",1,"Rorippa_palustris","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"818","Rorippa_sylvestris",1,"Rorippa_sylvestris","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"819","Rosa_agrestis",1,"Rosa_agrestis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"820","Rosa_caesia",1,"Rosa_caesia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"821","Rosa_canina",1,"Rosa_canina","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"822","Rosa_dumalis",1,"Rosa_caesia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"823","Rosa_elliptica",1,"Rosa_elliptica","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"824","Rosa_micrantha",1,"Rosa_micrantha","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"825","Rosa_montana",1,"Rosa_montana","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"826","Rosa_pendulina",1,"Rosa_pendulina","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"827","Rosa_rubiginosa",1,"Rosa_rubiginosa","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"828","Rosa_spinosissima",1,"Rosa_spinosissima","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"829","Rosa_villosa",1,"Rosa_mollis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"830","Rubus_caesius",1,"Rubus_caesius","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"831","Rubus_fruticosus",1,"Rubus_fruticosus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"832","Rubus_idaeus",1,"Rubus_idaeus","0",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"833","Rubus_saxatilis",1,"Rubus_saxatilis","0",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"834","Rubus_ulmifolius",1,"Rubus_ulmifolius","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"835","Rumex_acetosa",1,"Rumex_acetosa","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"836","Rumex_acetosella",1,"Rumex_acetosella","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"837","Rumex_alpestris",1,"Rumex_arifolius","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"838","Rumex_crispus",1,"Rumex_crispus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"839","Rumex_obtusifolius",1,"Rumex_obtusifolius","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"840","Rumex_scutatus",1,"Rumex_scutatus","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"841","Sagina_procumbens",1,"Sagina_procumbens","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"842","Sagina_saginoides",1,"Sagina_saginoides","0",1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"843","Salix_alba",1,"Salix_alba","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"844","Salix_aurita",1,"Salix_aurita","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"845","Salix_caprea",1,"Salix_caprea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"846","Salix_cinerea",1,"Salix_cinerea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"847","Salix_daphnoides",1,"Salix_daphnoides","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"848","Salix_eleagnos",1,"Salix_eleagnos","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"849","Salix_hastata",1,"Salix_hastata","0",1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"850","Salix_herbacea",1,"Salix_herbacea","0",1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1
"851","Salix_myrsinifolia",1,"Salix_myrsinifolia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"852","Salix_pentandra",1,"Salix_pentandra","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"853","Salix_purpurea",1,"Salix_purpurea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"854","Salix_repens",1,"Salix_repens","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"855","Salix_reticulata",1,"Salix_reticulata","0",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"856","Salix_retusa",1,"Salix_retusa","0",1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1
"857","Salix_serpyllifolia",1,"Salix_serpyllifolia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"858","Salix_triandra",1,"Salix_triandra","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"859","Salvia_nubicola",1,"Salvia_glutinosa","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"860","Salvia_pratensis",1,"Salvia_pratensis","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"861","Sambucus_ebulus",1,"Sambucus_ebulus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"862","Sambucus_nigra",1,"Sambucus_nigra","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"863","Sambucus_racemosa",1,"Sambucus_racemosa","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"864","Sanguisorba_minor",1,"Poterium_sanguisorba","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"865","Sanguisorba_officinalis",1,"Sanguisorba_officinalis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"866","Sanicula_europaea",1,"Sanicula_europaea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"867","Saponaria_ocymoides",1,"Saponaria_ocymoides","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"868","Saponaria_officinalis",1,"Saponaria_officinalis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"869","Satureja_montana",1,"Satureja_montana","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"870","Saussurea_alpina",1,"Saussurea_alpina","1",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"871","Saussurea_discolor",1,"Saussurea_discolor","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"872","Saxifraga_aizoides",1,"Saxifraga_aizoides","0",1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1
"873","Saxifraga_androsacea",1,"Saxifraga_androsacea","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"874","Saxifraga_biflora",1,"Saxifraga_biflora","1",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"875","Saxifraga_cuneifolia",1,"Saxifraga_cuneata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"876","Saxifraga_granulata",1,"Saxifraga_granulata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"877","Saxifraga_moschata",1,"Saxifraga_moschata","1",1,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,1,0
"878","Saxifraga_oppositifolia",1,"Saxifraga_oppositifolia","1",1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"879","Saxifraga_paniculata",1,"Saxifraga_fragilis","0",1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1
"880","Saxifraga_rotundifolia",1,"Saxifraga_rotundifolia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"881","Scabiosa_columbaria",1,"Scabiosa_columbaria","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"882","Scabiosa_lucida",1,"Scabiosa_lucida","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"883","Scabiosa_triandra",1,"Scabiosa_triandra","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"884","Schoenus_nigricans",1,"Schoenus_nigricans","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"885","Scirpus_sylvaticus",1,"Scirpus_sylvaticus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"886","Scleranthus_annuus",1,"Scleranthus_annuus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"887","Scleranthus_perennis",1,"Scleranthus_perennis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"888","Scorzonera_austriaca",1,"Scorzonera_austriaca","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"889","Scorzonera_hispanica",1,"Scorzonera_hispanica","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"890","Scorzoneroides_autumnalis",1,"Scorzoneroides_autumnalis","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"891","Scrophularia_canina",1,"Scrophularia_canina","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"892","Scrophularia_nodosa",1,"Scrophularia_nodosa","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"893","Scrophularia_peregrina",1,"Scrophularia_peregrina","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"894","Securigera_varia",1,"Coronilla_varia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"895","Sedum_acre",1,"Sedum_acre","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"896","Sedum_album",1,"Sedum_album","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"897","Sedum_anacampseros",1,"Hylotelephium_anacampseros","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"898","Sedum_dasyphyllum",1,"Sedum_dasyphyllum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"899","Sedum_maximum",1,"Hylotelephium_maximum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"900","Sedum_rupestre",1,"Sedum_rupestre","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"901","Sedum_sediforme",1,"Sedum_sediforme","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"902","Sedum_sexangulare",1,"Sedum_sexangulare","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"903","Sempervivum_tectorum",1,"Sempervivum_tectorum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"904","Senecio_doria",1,"Senecio_doria","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"905","Senecio_doronicum",1,"Senecio_doronicum","0",1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1
"906","Senecio_erucifolius",1,"Jacobaea_erucifolia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"907","Senecio_squalidus",1,"Senecio_squalidus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"908","Senecio_viscosus",1,"Senecio_viscosus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"909","Serratula_tinctoria",1,"Serratula_tinctoria","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"910","Sesleria_caerulea",1,"Sesleria_caerulea","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
"911","Setaria_viridis",1,"Setaria_italica_subsp._viridis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"912","Sibbaldia_procumbens",1,"Sibbaldia_procumbens","0",1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0
"913","Silaum_silaus",1,"Silaum_silaus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"914","Silene_acaulis",1,"Silene_acaulis","0",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"915","Silene_armeria",1,"Atocion_armeria","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"916","Silene_dioica",1,"Silene_dioica","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"917","Silene_flos_cuculi",1,"Lychnis_flos-cuculi","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"918","Silene_flos_jovis",1,"Lychnis_flos-jovis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"919","Silene_italica",1,"Silene_italica","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"920","Silene_latifolia",1,"Silene_vulgaris_subsp._vulgaris","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"921","Silene_nutans",1,"Silene_nutans","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"922","Silene_otites",1,"Silene_otites","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"923","Silene_saxifraga",1,"Silene_saxifraga","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"924","Silene_vulgaris",1,"Silene_vulgaris","0",1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"925","Sinapis_alba",1,"Sinapis_alba","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"926","Sinapis_arvensis",1,"Sinapis_arvensis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"927","Sisymbrium_austriacum",1,"Sisymbrium_austriacum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"928","Solanum_dulcamara",1,"Solanum_dulcamara","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"929","Soldanella_alpina",1,"Soldanella_alpina","0",1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
"930","Solidago_gigantea",1,"Solidago_gigantea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"931","Solidago_virgaurea",1,"Solidago_virgaurea","0",1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"932","Sonchus_arvensis",1,"Sonchus_arvensis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"933","Sonchus_oleraceus",1,"Sonchus_oleraceus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
