"","Valid_LIB.C.150","Alien_origin","ITS","trnTLF","rbcL","matK","atpB","Endemic","Ecrins.NP","Summits","Persistent","Plat.de.la.Selle","Barre.des.Ecrins","La.Meije","Sirac","Rouies","Olan","Pelvoux","Occidentale.Ailefroide","Brevoort","Burlan","Rocher.de.la.Selle","Choisy","Muraillette","Rateau","Lauvitel"
"794","Minuartia_verna","",62870722,260080042,399139725,379040436,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1
"795","Minuartia_villarii","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"796","Moehringia_trinervia","",62870761,0,817992148,15341025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"797","Molinia_caerulea","",3282480,0,407724233,7670662,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"798","Moneses_uniflora","",234204652,226876637,359388641,698373226,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"799","Monotropa_hypopitys","",21305536,0,733452034,33312263,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"800","Murbeckiella_pinnatifida","",0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1
"801","Muscari_comosum","",0,239583999,440577096,0,37721022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"802","Muscari_neglectum","",315667055,409053490,733452183,409053364,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"803","Mutellina_adonidifolia","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"804","Myosotis_arvensis","",20562956,601106009,379037180,196051560,24940199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"805","Myosotis_corsicana","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"806","Myosotis_decumbens","",20562966,0,0,21629554,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"807","Myosotis_ramosissima","",0,0,379035466,379038788,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"808","Myosotis_stricta","",0,0,340511681,21629588,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"809","Myosotis_sylvatica","",20562955,490262636,557836612,21629536,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1
"810","Myricaria_germanica","",46371851,332983531,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"811","Narcissus_poeticus","",0,39598504,0,451768627,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"812","Nardus_stricta","",187473731,186969894,51511888,7670628,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
"813","Nasturtium_officinale","",31442768,27461492,340511693,886848545,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"814","Neotinea_ustulata","",34333980,15145778,733452020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"815","Neottia_nidus-avis","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"816","Neottia_ovata","",258618046,725541588,379037592,379042430,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"817","Nepeta_nepetella","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"818","Nepeta_nuda","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"819","Noccaea_caerulescens","",84874616,76009303,305128051,379037792,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"820","Noccaea_rotundifolia","",408777460,0,557836373,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
"821","Odontites_luteus","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"822","Onobrychis_saxatilis","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"823","Onobrychis_viciifolia","",302584476,807268881,817992184,378758011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"824","Ononis_arvensis","",0,0,0,21930014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"825","Ononis_cristata","",298569993,298570068,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"826","Ononis_fruticosa","",298569997,298570072,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"827","Ononis_natrix","",298570009,298570084,391225661,295694670,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"828","Ononis_pusilla","",799310354,298570094,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"829","Ononis_rotundifolia","",298570025,298570098,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"830","Ophioglossum_vulgatum","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"831","Ophrys_apifera","",51872524,15145771,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"832","Ophrys_fuciflora","",14578540,15145759,240253240,246655203,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"833","Ophrys_insectifera","",51872500,15145764,379033797,440584686,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"834","Orchis_anthropophora","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"835","Orchis_mascula","",33772624,0,817992190,379041274,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"836","Orchis_militaris","",51872527,15145777,733451916,733451838,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"837","Orchis_pallens","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"838","Orchis_purpurea","",34333979,0,733452301,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"839","Oreoselinum_nigrum","",29423039,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"840","Origanum_vulgare","",166033792,428673741,671592,295000415,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"841","Orlaya_grandiflora","",633265653,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"842","Ornithogalum_umbellatum","",0,409053506,733452239,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"843","Orobanche_caryophyllacea","",29123677,0,46410746,6650056,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"844","Orobanche_elatior","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"845","Orobanche_laserpitii-sileris","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"846","Orobanche_teucrii","",29123676,0,46410831,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"847","Orthilia_secunda","",575669126,226876640,379032160,379038496,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"848","Oxalis_acetosella","",480306808,365777340,480306792,480306852,257853489,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"849","Oxalis_fontana","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"850","Oxyria_digyna","",392612348,392499314,176044801,218203584,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1
"851","Oxytropis_campestris","",306516679,678605944,817992202,378757985,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
"852","Oxytropis_fetida","",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"853","Oxytropis_halleri","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"854","Oxytropis_helvetica","",0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"855","Oxytropis_jacquinii","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"856","Oxytropis_lapponica","",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"857","Oxytropis_pilosa","",4680591,667668266,667668058,60256758,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"858","Paeonia_officinalis","",371538288,0,817992206,2708598,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"859","Papaver_alpinum","",82547027,82542185,393191638,393660908,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"860","Papaver_alpinum_var._aurantiacum","",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"861","Papaver_dubium","",82547087,82542187,379036662,379041764,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"862","Paradisea_liliastrum","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"863","Paris_quadrifolia","",343405741,90296915,379036934,566553718,704358378,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"864","Parnassia_palustris","",334691587,111380100,359387586,379041948,8452717,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"865","Paronychia_kapela","",13624879,0,0,62870768,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"866","Paronychia_polygonifolia","",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"867","Pastinaca_sativa","",163961879,745798185,379037398,607345112,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"868","Patzkea_paniculata","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"869","Pedicularis_comosa","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"870","Pedicularis_foliosa","",66821837,0,3790424,19909175,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"871","Pedicularis_gyroflexa","",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"872","Pedicularis_kerneri","",66821810,0,0,63253876,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0
"873","Pedicularis_rostratospicata_subsp._helvetica","",0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"874","Pedicularis_tuberosa","",66821819,0,0,484354058,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"875","Pedicularis_verticillata","",66821856,175076540,557836420,651034707,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"876","Persicaria_amphibia","",151195097,151195592,469473935,469473939,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"877","Persicaria_lapathifolia","",151195101,162718402,404243955,300302236,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"878","Persicaria_maculosa","",385153324,156536629,379037532,340513453,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"879","Persicaria_mitis","",0,0,379037552,379042388,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"880","Petasites_albus","",308229198,308228783,733451918,308320348,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"881","Petasites_hybridus","",0,555685514,817992226,379041272,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"882","Petasites_paradoxus","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"883","Petrorhagia_prolifera","",294984975,667668359,733452281,667667990,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"884","Petrorhagia_saxifraga","",408905315,239837514,597518390,240266115,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"885","Phegopteris_connectilis","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"886","Phelipanche_purpurea","",29123748,0,379034761,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"887","Phleum_alpinum","",300247354,260080153,733451942,871330580,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
"888","Phleum_phleoides","",32364906,0,733451954,133917447,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"889","Phleum_pratense","",341872796,189303947,71056593,7670634,110915677,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"890","Phragmites_australis","",341872763,514482118,558554628,6642858,150035722,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"891","Phyteuma_hemisphaericum","",0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1
"892","Phyteuma_michelii","",0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"893","Phyteuma_orbiculare_subsp._orbiculare","",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"894","Phyteuma_ovatum","",542093770,542093860,541049772,542094009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"895","Phyteuma_scheuchzeri","",0,0,541049775,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"896","Phyteuma_scorzonerifolium","",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"897","Phyteuma_spicatum","",83583520,408689040,194320440,542094063,183206515,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"898","Picea_abies","",0,186898328,386802349,386802101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"899","Picris_hieracioides","",119392326,574453797,574453711,379042108,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"900","Pilosella_aurantiaca","",59709903,59709868,313664202,910279220,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"901","Pilosella_corymbuloides","",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"902","Pilosella_cymosa","",59709904,59709871,0,54021473,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"903","Pilosella_lactucella","",59709929,59709897,557836323,54021457,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"904","Pilosella_officinarum","",59709907,59709874,379034245,379042110,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"905","Pilosella_peleteriana","",0,0,379037130,379039032,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"906","Pilosella_piloselloides","",0,91771695,313664210,406034650,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"907","Pilosella_piloselloides_subsp._praealta","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"908","Pimpinella_major","",0,376373239,557836308,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"909","Pimpinella_saxifraga","",46393731,312182260,379034067,379039880,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"910","Pinguicula_alpina","",95117644,20386230,0,32811733,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"911","Pinguicula_vulgaris","",95117637,260080167,817992250,32811781,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"912","Pinus_cembra","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"913","Pinus_mugo","",0,31559607,166714462,17976882,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"914","Pinus_nigra","",0,218136485,386802403,386802155,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"915","Pinus_sylvestris","",0,409188108,6683187,197942399,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"916","Plantago_atrata","",21483652,21539858,15215996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"917","Plantago_holosteum","",0,0,404243981,406034076,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"918","Plantago_lanceolata","",154867165,21539861,703239,197942081,14718184,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"919","Plantago_major","",21483618,21539826,557836602,197942087,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"920","Plantago_maritima","",317185360,21539843,379037026,459929592,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"921","Plantago_media","",21483622,21539829,557836605,57901542,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"922","Plantago_neumannii","Russia, Himalaya",0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1
"923","Plantago_sempervirens","",21483646,21539851,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"924","Platanthera_bifolia","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"925","Platanthera_chlorantha","",615503169,52550862,635174037,149286643,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"926","Pleurospermum_austriacum","",246367190,242876962,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"927","Poa_annua","",22203684,45934443,387912212,133917529,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"928","Poa_badensis","",297375346,45934439,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"929","Poa_bulbosa","",209887695,209887237,557836576,133917531,110915679,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1
"930","Poa_cenisia","",0,45934451,557836354,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1
"931","Poa_chaixii","",209887708,45934445,733452283,871330598,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"932","Poa_laxa","",297375376,45934449,0,290490898,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1
"933","Poa_nemoralis","",297375385,45934456,379034705,379038504,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"934","Poa_nemoralis_var._glauca","",209887701,37359552,379037366,379038132,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"935","Poa_perconcinna","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"936","Poa_pratensis","",347812090,55831367,424949934,7670644,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"937","Poa_supina","",124244475,166407475,557836330,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"938","Poa_trivialis","",7381411,119553740,340511839,340512333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"939","Polycnemum_majus","",210148635,0,34576714,47498903,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"940","Polygala_alpestris","",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"941","Polygala_alpina","",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"942","Polygala_amarella","",268321475,268321654,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"943","Polygala_calcarea","",268321485,268321664,148590207,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"944","Polygala_chamaebuxus","",268321488,17225953,148590215,187766498,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"945","Polygala_comosa","",268321490,268321669,148590241,183529224,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"946","Polygala_vulgaris","",268321592,268321770,148590205,209168488,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"947","Polygonatum_odoratum","",332294285,0,519671044,766943810,499069385,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"948","Polygonatum_verticillatum","",343406242,0,546240754,766943776,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"949","Polygonum_aviculare","",392612351,151195576,597518508,300302212,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"950","Polypodium_interjectum","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"951","Polypodium_vulgare","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"952","Polystichum_lonchitis","",0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1
"953","Polystichum_setiferum","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"954","Populus_alba","",399611563,675583609,340511853,164513207,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"955","Populus_nigra","",399611583,675583621,817992260,18146905,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"956","Populus_tremula","",536639309,675583610,17066172,51507620,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"957","Potamogeton_alpinus","",326348732,0,459994918,371533792,229002369,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"958","Potentilla_argentea","",0,262113327,733452213,675272509,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"959","Potentilla_aurea","",0,260182608,557836337,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"960","Potentilla_caulescens","",226858228,262113314,541049792,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"961","Potentilla_cinerea","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"962","Potentilla_crantzii","",0,261488514,379036912,379041930,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
"963","Potentilla_erecta","",3746158,261488517,379037384,340512675,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"964","Potentilla_frigida","",0,260182605,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
"965","Potentilla_grandiflora","",0,261488398,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
"966","Potentilla_hirta","",0,260182569,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"967","Potentilla_inclinata","",0,260182593,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"968","Potentilla_nivalis","",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"969","Potentilla_reptans","",3746129,262113305,379037376,607345134,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"970","Potentilla_thuringiaca","",0,262113318,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"971","Potentilla_verna","",0,261488526,379037386,379042270,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"972","Poterium_sanguisorba","",49037124,49175451,379034569,20373002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"973","Prenanthes_purpurea","",571053780,571054291,0,111379035,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"974","Primula_elatior","",194354187,16751623,557836557,87197466,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"975","Primula_farinosa_subsp._alpigena","",119395056,147868059,557836559,87197434,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"976","Primula_hirsuta","",27263015,49364398,0,49364206,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1
"977","Primula_latifolia","",27263019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"978","Primula_pedemontana","",27263028,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"979","Primula_veris","",20135980,22797571,21389082,49364268,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"980","Primula_vulgaris","",442557287,218136491,379035554,87197468,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"981","Prunella_grandiflora","",312861313,119506014,671606,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"982","Prunella_laciniata","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"983","Prunella_vulgaris","",42556307,756188306,671615,242801037,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"984","Prunus_avium","",133752992,255683079,404244015,255683051,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"985","Prunus_domestica","",198448158,149391817,7240413,255683052,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"986","Prunus_dulcis","",221047959,291002592,326467656,17154832,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"987","Prunus_mahaleb","",13430133,555685527,326467864,326467322,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"988","Prunus_padus","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"989","Prunus_spinosa","",198448161,149391832,817992264,607345136,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"990","Pseudorchis_albida","",66275708,260080258,440577180,440579127,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"991","Pseudoturritis_turrita","",6686860,76009301,0,12002368,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"992","Pteridium_aquilinum","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"993","Pteroselinum_austriacum","",29423048,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"994","Ptychotis_saxifraga","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"995","Pulmonaria_angustifolia","",806777203,296144067,0,601101276,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"996","Pulmonaria_longifolia","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
