"","PHLAWD Input Name","TNRS iPlant Taxonomy","GenBank Taxonomy ID","GenBank Taxonomy","ITS","trnTLF","rbcL","matK","atpB","Alps Phylogeny","TaxRef v.9","Alien Origin","Endemic","Regional","All Summits","LGM","Aiguille du plat de la Selle","Barre des Ecrins","la Meije","le Sirac","les Rouies","Olan","Mont Pelvoux","Occidentale.Ailefroide","Point Brevoort","Pointes de Burlan","Rocher de la Selle","Tour Choisy","Tete de la Muraillette","le Rateau","Signal de Lauvitel"
"908","Milium_effusum","Milium_effusum",376129,"Milium_effusum_subsp__effusum","NA","NA","NA","133917539","NA",1,"Milium_effusum","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"909","Milium_effusum","Milium_effusum",376129,"Milium_effusum","544582160","119553736","440577120","NA","NA",1,"Milium_effusum","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"910","Minuartia_laricifolia","Minuartia_laricifolia",258340,"Minuartia_laricifolia","NA","NA","NA","240266101","NA",1,"Minuartia_laricifolia","",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"911","Minuartia_laricifolia","Minuartia_laricifolia",258340,"Minuartia_laricifolia_subsp__laricifolia","598699173","NA","NA","NA","NA",1,"Minuartia_laricifolia","",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"912","Minuartia_oreina",NA,NA,NA,NA,NA,NA,NA,NA,0,"Minuartia_oreina","Caucasus",0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"913","Minuartia_rostrata",NA,NA,NA,NA,NA,NA,NA,NA,0,"Minuartia_rostrata","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"914","Minuartia_rupestris","Minuartia_rupestris",325503,"Minuartia_rupestris","62870720","239837507","NA","NA","NA",1,"Minuartia_rupestris","",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"915","Minuartia_sedoides",NA,NA,NA,NA,NA,NA,NA,NA,0,"Minuartia_sedoides","",0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1
"916","Minuartia_verna","Minuartia_verna",325504,"Minuartia_verna","62870722","260080042","399139725","379040436","NA",1,"Minuartia_verna","",0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1
"917","Minuartia_villarii",NA,NA,NA,NA,NA,NA,NA,NA,0,"Minuartia_villarii","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"919","Moehringia_trinervia","Moehringia_trinervia",169227,"Moehringia_trinervia","62870761","NA","817992148","15341025","NA",1,"Moehringia_trinervia","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"920","Molinia_caerulea","Molinia_caerulea",38689,"Molinia_caerulea_subsp__arundinacea","NA","NA","407724233","NA","NA",1,"Molinia_caerulea","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"921","Molinia_caerulea","Molinia_caerulea",38689,"Molinia_caerulea","3282480","NA","NA","7670662","NA",1,"Molinia_caerulea","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"922","Moneses_uniflora","Moneses_uniflora",93817,"Moneses_uniflora","234204652","226876637","359388641","698373226","NA",1,"Moneses_uniflora","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"923","Monotropa_hypopitys","Monotropa_hypopitys",176248,"Monotropa_hypopitys","21305536","NA","733452034","33312263","NA",1,"Monotropa_hypopitys","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"924","Murbeckiella_pinnatifida",NA,NA,NA,NA,NA,NA,NA,NA,0,"Murbeckiella_pinnatifida","",0,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1
"925","Muscari_comosum","Leopoldia_comosa",81770,"Leopoldia_comosa","NA","239583999","440577096","NA","37721022",1,"Muscari_comosum","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"926","Muscari_neglectum","Muscari_neglectum",59072,"Muscari_neglectum","315667055","409053490","733452183","409053364","NA",1,"Muscari_neglectum","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"927","Mutellina_adonidifolia",NA,NA,NA,NA,NA,NA,NA,NA,0,"Mutellina_adonidifolia","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"929","Myosotis_arvensis","Myosotis_arvensis",192338,"Myosotis_arvensis","20562956","601106009","379037180","196051560","24940199",1,"Myosotis_arvensis","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"930","Myosotis_corsicana",NA,NA,NA,NA,NA,NA,NA,NA,0,"Myosotis_corsicana","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"931","Myosotis_decumbens","Myosotis_decumbens",192347,"Myosotis_decumbens_subsp__decumbens","20562966","NA","NA","21629554","NA",1,"Myosotis_decumbens","",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"932","Myosotis_ramosissima","Myosotis_ramosissima",1060937,"Myosotis_ramosissima","NA","NA","379035466","379038788","NA",1,"Myosotis_ramosissima","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"933","Myosotis_stricta","Myosotis_stricta",192842,"Myosotis_stricta","NA","NA","340511681","21629588","NA",1,"Myosotis_stricta","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"928","Myosotis_alpestris","Myosotis_alpestris",192337,"Myosotis_alpestris","20562955","490262636","557836612","21629536","NA",1,"Myosotis_sylvatica","",0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1
"934","Myricaria_germanica","Myricaria_germanica",269175,"Myricaria_germanica","46371851","332983531","NA","NA","NA",1,"Myricaria_germanica","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"935","Narcissus_poeticus","Narcissus_poeticus",54855,"Narcissus_poeticus_subsp__hellenicus","NA","39598504","NA","NA","NA",1,"Narcissus_poeticus","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"936","Narcissus_poeticus","Narcissus_poeticus",54855,"Narcissus_poeticus","NA","NA","NA","451768627","NA",1,"Narcissus_poeticus","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"937","Nardus_stricta","Nardus_stricta",29687,"Nardus_stricta","187473731","186969894","51511888","7670628","NA",1,"Nardus_stricta","",0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
"938","Nasturtium_officinale","Nasturtium_officinale",65948,"Nasturtium_officinale","31442768","27461492","340511693","886848545","NA",1,"Nasturtium_officinale","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"939","Neotinea_ustulata","Neotinea_ustulata",59351,"Neotinea_ustulata","34333980","15145778","733452020","NA","NA",1,"Neotinea_ustulata","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"847","Listera_nidus_avis",NA,NA,NA,NA,NA,NA,NA,NA,0,"Neottia_nidus-avis","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"848","Listera_ovata","Listera_ovata",29712,"Listera_ovata","258618046","725541588","379037592","379042430","NA",1,"Neottia_ovata","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"647","Glechoma_nepetella",NA,NA,NA,NA,NA,NA,NA,NA,0,"Nepeta_nepetella","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"940","Nepeta_nuda",NA,NA,NA,NA,NA,NA,NA,NA,0,"Nepeta_nuda","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"941","Noccaea_caerulescens","Noccaea_caerulescens",107243,"Noccaea_caerulescens","84874616","76009303","305128051","379037792","NA",1,"Noccaea_caerulescens","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"942","Noccaea_rotundifolia","Noccaea_rotundifolia",1230357,"Noccaea_rotundifolia","408777460","NA","557836373","NA","NA",1,"Noccaea_rotundifolia","",1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
"972","Orthantha_lutea",NA,NA,NA,NA,NA,NA,NA,NA,0,"Odontites_luteus","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"943","Onobrychis_saxatilis",NA,NA,NA,NA,NA,NA,NA,NA,0,"Onobrychis_saxatilis","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"944","Onobrychis_viciifolia","Onobrychis_viciifolia",3882,"Onobrychis_viciifolia","302584476","807268881","817992184","378758011","NA",1,"Onobrychis_viciifolia","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"945","Ononis_arvensis","Ononis_arvensis",200952,"Ononis_arvensis","NA","NA","NA","21930014","NA",1,"Ononis_arvensis","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"946","Ononis_cristata","Ononis_cristata",797998,"Ononis_cristata_subsp__cristata","298569993","298570068","NA","NA","NA",1,"Ononis_cristata","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"947","Ononis_fruticosa","Ononis_fruticosa",798002,"Ononis_fruticosa","298569997","298570072","NA","NA","NA",1,"Ononis_fruticosa","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"948","Ononis_natrix","Ononis_natrix",200954,"Ononis_natrix_subsp__arganietorum","298570009","298570084","NA","NA","NA",1,"Ononis_natrix","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"949","Ononis_natrix","Ononis_natrix",200954,"Ononis_natrix","NA","NA","391225661","295694670","NA",1,"Ononis_natrix","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"950","Ononis_pusilla","Ononis_pusilla",798026,"Ononis_pusilla_subsp__saxicola","NA","298570094","NA","NA","NA",1,"Ononis_pusilla","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"951","Ononis_pusilla","Ononis_pusilla",798026,"Ononis_pusilla","799310354","NA","NA","NA","NA",1,"Ononis_pusilla","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"952","Ononis_rotundifolia","Ononis_rotundifolia",798033,"Ononis_rotundifolia","298570025","298570098","NA","NA","NA",1,"Ononis_rotundifolia","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"953","Ophioglossum_vulgatum",NA,NA,NA,NA,NA,NA,NA,NA,0,"Ophioglossum_vulgatum","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"956","Ophrys_sphegodes","Ophrys_sphegodes",145953,"Ophrys_sphegodes","51872524","15145771","NA","NA","NA",1,"Ophrys_apifera","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"954","Ophrys_fuciflora","Ophrys_fuciflora",145941,"Ophrys_fuciflora","14578540","15145759","240253240","246655203","NA",1,"Ophrys_fuciflora","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"955","Ophrys_insectifera","Ophrys_insectifera",145946,"Ophrys_insectifera","51872500","15145764","379033797","440584686","NA",1,"Ophrys_insectifera","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"859","Loroglossum_anthropophorum",NA,NA,NA,NA,NA,NA,NA,NA,0,"Orchis_anthropophora","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"957","Orchis_mascula","Orchis_mascula",59338,"Orchis_mascula","33772624","NA","817992190","379041274","NA",1,"Orchis_mascula","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"958","Orchis_militaris","Orchis_militaris",59339,"Orchis_militaris","51872527","15145777","733451916","733451838","NA",1,"Orchis_militaris","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80","Androrchis_pallens",NA,NA,NA,NA,NA,NA,NA,NA,0,"Orchis_pallens","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"959","Orchis_purpurea","Orchis_purpurea",59346,"Orchis_purpurea","34333979","NA","733452301","NA","NA",1,"Orchis_purpurea","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"961","Oreoselinum_nigrum","Oreoselinum_nigrum",203708,"Oreoselinum_nigrum","29423039","NA","NA","NA","NA",1,"Oreoselinum_nigrum","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"962","Origanum_vulgare","Origanum_vulgare",39352,"Origanum_vulgare_subsp__vulgare","NA","428673741","NA","NA","NA",1,"Origanum_vulgare","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"963","Origanum_vulgare","Origanum_vulgare",39352,"Origanum_vulgare_subsp__hirtum","166033792","NA","NA","NA","NA",1,"Origanum_vulgare","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"964","Origanum_vulgare","Origanum_vulgare",39352,"Origanum_vulgare","NA","NA","671592","295000415","NA",1,"Origanum_vulgare","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"965","Orlaya_grandiflora","Orlaya_grandiflora",40863,"Orlaya_grandiflora","633265653","NA","NA","NA","NA",1,"Orlaya_grandiflora","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"966","Ornithogalum_umbellatum","Ornithogalum_umbellatum",81785,"Ornithogalum_umbellatum","NA","409053506","733452239","NA","NA",1,"Ornithogalum_umbellatum","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"967","Orobanche_caryophyllacea","Orobanche_caryophyllacea",86094,"Orobanche_caryophyllacea","29123677","NA","46410746","6650056","NA",1,"Orobanche_caryophyllacea","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"969","Orobanche_major",NA,NA,NA,NA,NA,NA,NA,NA,0,"Orobanche_elatior","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"968","Orobanche_laserpitii",NA,NA,NA,NA,NA,NA,NA,NA,0,"Orobanche_laserpitii-sileris","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"971","Orobanche_teucrii","Orobanche_teucrii",223133,"Orobanche_teucrii","29123676","NA","46410831","NA","NA",1,"Orobanche_teucrii","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"973","Orthilia_secunda","Orthilia_secunda",93819,"Orthilia_secunda","575669126","226876640","379032160","379038496","NA",1,"Orthilia_secunda","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"974","Oxalis_acetosella","Oxalis_acetosella",341461,"Oxalis_acetosella","480306808","365777340","NA","NA","257853489",1,"Oxalis_acetosella","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"975","Oxalis_acetosella","Oxalis_acetosella",341461,"Oxalis_acetosella_subsp__japonica","NA","NA","480306792","480306852","NA",1,"Oxalis_acetosella","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"976","Oxalis_fontana",NA,NA,NA,NA,NA,NA,NA,NA,0,"Oxalis_fontana","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"977","Oxyria_digyna","Oxyria_digyna",284366,"Oxyria_digyna","392612348","392499314","176044801","218203584","NA",1,"Oxyria_digyna","",0,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1
"978","Oxytropis_campestris","Oxytropis_campestris",20803,"Oxytropis_campestris","306516679","678605944","817992202","378757985","NA",1,"Oxytropis_campestris","",1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
"979","Oxytropis_fetida",NA,NA,NA,NA,NA,NA,NA,NA,0,"Oxytropis_fetida","",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1371","Spiesia_halleri",NA,NA,NA,NA,NA,NA,NA,NA,0,"Oxytropis_halleri","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"980","Oxytropis_helvetica",NA,NA,NA,NA,NA,NA,NA,NA,0,"Oxytropis_helvetica","",1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"981","Oxytropis_jacquini",NA,NA,NA,NA,NA,NA,NA,NA,0,"Oxytropis_jacquinii","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"982","Oxytropis_lapponica",NA,NA,NA,NA,NA,NA,NA,NA,0,"Oxytropis_lapponica","",0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"983","Oxytropis_pilosa","Oxytropis_pilosa",83865,"Oxytropis_pilosa","4680591","667668266","667668058","60256758","NA",1,"Oxytropis_pilosa","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"985","Paeonia_officinalis","Paeonia_officinalis",69717,"Paeonia_officinalis_subsp__banatica","NA","NA","NA","2708598","NA",1,"Paeonia_officinalis","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"986","Paeonia_officinalis","Paeonia_officinalis",69717,"Paeonia_officinalis","NA","NA","817992206","NA","NA",1,"Paeonia_officinalis","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"987","Paeonia_officinalis","Paeonia_officinalis",69717,"Paeonia_officinalis_subsp__microcarpa","371538288","NA","NA","NA","NA",1,"Paeonia_officinalis","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"988","Papaver_alpinum","Papaver_alpinum",152832,"Papaver_alpinum","82547027","82542185","393191638","393660908","NA",1,"Papaver_alpinum","",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"989","Papaver_aurantiacum",NA,NA,NA,NA,NA,NA,NA,NA,0,"Papaver_alpinum_var._aurantiacum","",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"990","Papaver_dubium","Papaver_dubium",357469,"Papaver_dubium","82547087","82542187","379036662","379041764","NA",1,"Papaver_dubium","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1050","Pleisolirion_liliastrum",NA,NA,NA,NA,NA,NA,NA,NA,0,"Paradisea_liliastrum","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"992","Paris_quadrifolia","Paris_quadrifolia",231488,"Paris_quadrifolia","343405741","90296915","379036934","566553718","704358378",1,"Paris_quadrifolia","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"993","Parnassia_palustris","Parnassia_palustris",38862,"Parnassia_palustris","334691587","111380100","NA","379041948","8452717",1,"Parnassia_palustris","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"994","Parnassia_palustris","Parnassia_palustris",38862,"Parnassia_palustris_subsp__neogaena","NA","NA","359387586","NA","NA",1,"Parnassia_palustris","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"995","Paronychia_kapela","Paronychia_kapela",157632,"Paronychia_kapela","13624879","NA","NA","62870768","NA",1,"Paronychia_kapela","",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"996","Paronychia_polygonifolia",NA,NA,NA,NA,NA,NA,NA,NA,0,"Paronychia_polygonifolia","",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"997","Pastinaca_sativa","Pastinaca_sativa",4041,"Pastinaca_sativa","NA","745798185","379037398","607345112","NA",1,"Pastinaca_sativa","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"998","Pastinaca_sativa","Pastinaca_sativa",4041,"Pastinaca_sativa_subsp__sativa","163961879","NA","NA","NA","NA",1,"Pastinaca_sativa","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"999","Patzkea_paniculata",NA,NA,NA,NA,NA,NA,NA,NA,0,"Patzkea_paniculata","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000","Pedicularis_comosa",NA,NA,NA,NA,NA,NA,NA,NA,0,"Pedicularis_comosa","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1001","Pedicularis_foliosa","Pedicularis_foliosa",46033,"Pedicularis_foliosa","66821837","NA","3790424","19909175","NA",1,"Pedicularis_foliosa","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1002","Pedicularis_gyroflexa",NA,NA,NA,NA,NA,NA,NA,NA,0,"Pedicularis_gyroflexa","",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1003","Pedicularis_kerneri","Pedicularis_kerneri",326829,"Pedicularis_kerneri","66821810","NA","NA","63253876","NA",1,"Pedicularis_kerneri","",0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0
"1004","Pedicularis_rostratospicata",NA,NA,NA,NA,NA,NA,NA,NA,0,"Pedicularis_rostratospicata_subsp._helvetica","",1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"1005","Pedicularis_tuberosa","Pedicularis_tuberosa",326853,"Pedicularis_tuberosa","66821819","NA","NA","484354058","NA",1,"Pedicularis_tuberosa","",0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"1006","Pedicularis_verticillata","Pedicularis_verticillata",65042,"Pedicularis_verticillata","66821856","175076540","557836420","651034707","NA",1,"Pedicularis_verticillata","",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1007","Persicaria_amphibia","Persicaria_amphibia",254780,"Persicaria_amphibia","151195097","151195592","469473935","469473939","NA",1,"Persicaria_amphibia","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1008","Persicaria_lapathifolia","Persicaria_lapathifolia",430754,"Persicaria_lapathifolia","151195101","162718402","NA","300302236","NA",1,"Persicaria_lapathifolia","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1009","Persicaria_lapathifolia","Persicaria_lapathifolia",430754,"Persicaria_lapathifolia_subsp__lapathifolia","NA","NA","404243955","NA","NA",1,"Persicaria_lapathifolia","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1010","Persicaria_maculosa","Persicaria_maculosa",457184,"Persicaria_maculosa","385153324","156536629","379037532","340513453","NA",1,"Persicaria_maculosa","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1011","Persicaria_mitis","Persicaria_mitis",1155347,"Persicaria_mitis","NA","NA","379037552","379042388","NA",1,"Persicaria_mitis","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1012","Petasites_albus","Petasites_albus",904458,"Petasites_albus","308229198","308228783","733451918","308320348","NA",1,"Petasites_albus","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1013","Petasites_hybridus","Petasites_hybridus",278673,"Petasites_hybridus","NA","555685514","817992226","379041272","NA",1,"Petasites_hybridus","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1014","Petasites_paradoxus",NA,NA,NA,NA,NA,NA,NA,NA,0,"Petasites_paradoxus","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1015","Petrorhagia_prolifera","Petrorhagia_prolifera",746822,"Petrorhagia_prolifera","294984975","667668359","733452281","667667990","NA",1,"Petrorhagia_prolifera","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1016","Petrorhagia_saxifraga","Petrorhagia_saxifraga",46121,"Petrorhagia_saxifraga","408905315","239837514","597518390","240266115","NA",1,"Petrorhagia_saxifraga","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1018","Phegopteris_connectilis",NA,NA,NA,NA,NA,NA,NA,NA,0,"Phegopteris_connectilis","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"970","Orobanche_purpurea","Orobanche_purpurea",223125,"Orobanche_purpurea","29123748","NA","379034761","NA","NA",1,"Phelipanche_purpurea","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1019","Phleum_alpinum","Phleum_alpinum",669775,"Phleum_alpinum","300247354","260080153","733451942","871330580","NA",1,"Phleum_alpinum","",0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
"1020","Phleum_phleoides","Phleum_phleoides",204233,"Phleum_phleoides","32364906","NA","733451954","133917447","NA",1,"Phleum_phleoides","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1021","Phleum_pratense","Phleum_pratense",15957,"Phleum_pratense","341872796","189303947","71056593","7670634","110915677",1,"Phleum_pratense","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1022","Phragmites_australis","Phragmites_australis",29695,"Phragmites_australis","341872763","514482118","558554628","6642858","150035722",1,"Phragmites_australis","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1181","Rapunculus_hemisphaericus",NA,NA,NA,NA,NA,NA,NA,NA,0,"Phyteuma_hemisphaericum","",0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1
"1023","Phyteuma_michelii",NA,NA,NA,NA,NA,NA,NA,NA,0,"Phyteuma_michelii","",1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1182","Rapunculus_orbicularis",NA,NA,NA,NA,NA,NA,NA,NA,0,"Phyteuma_orbiculare_subsp._orbiculare","",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1024","Phyteuma_ovatum","Phyteuma_ovatum",1241227,"Phyteuma_ovatum","542093770","542093860","541049772","542094009","NA",1,"Phyteuma_ovatum","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1025","Phyteuma_scheuchzeri","Phyteuma_scheuchzeri",649685,"Phyteuma_scheuchzeri","NA","NA","541049775","NA","NA",1,"Phyteuma_scheuchzeri","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1026","Phyteuma_scorzonerifolium",NA,NA,NA,NA,NA,NA,NA,NA,0,"Phyteuma_scorzonerifolium","",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1027","Phyteuma_spicatum","Phyteuma_spicatum",239469,"Phyteuma_spicatum","83583520","408689040","194320440","542094063","183206515",1,"Phyteuma_spicatum","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1183","Rapunculus_spicatus",NA,NA,NA,NA,NA,NA,NA,NA,0,"Phyteuma_spicatum","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1028","Picea_abies","Picea_abies",3329,"Picea_abies","NA","186898328","386802349","386802101","NA",1,"Picea_abies","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1029","Picris_hieracioides","Picris_hieracioides",212690,"Picris_hieracioides_subsp__morrisonensis","119392326","NA","NA","NA","NA",1,"Picris_hieracioides","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1030","Picris_hieracioides","Picris_hieracioides",212690,"Picris_hieracioides","NA","574453797","574453711","379042108","NA",1,"Picris_hieracioides","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
