"","Row.names","Valid_LIB.C.150","Ecrins NP","Summits","Persistent","Under Ice","Plat de la Selle","Barre des Ecrins","La Meije","Sirac","Rouies","Olan","Pelvoux","Occidentale Ailefroide","Brevoort","Burlan","Rocher de la Selle","Choisy","Muraillette","Rateau","Lauvitel"
"695","Laburnum_alpinum","Laburnum_alpinum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"696","Laburnum_anagyroides","Laburnum_anagyroides",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"697","Lactuca_alpina","Lactuca_alpina",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"698","Lactuca_muralis","Lactuca_muralis",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"699","Lactuca_perennis","Lactuca_perennis",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"700","Lactuca_serriola","Lactuca_serriola",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"701","Lamium_amplexicaule","Lamium_amplexicaule",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"702","Lamium_garganicum","Lamium_garganicum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"703","Lamium_maculatum","Lamium_maculatum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"704","Lamium_purpureum","Lamium_purpureum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"705","Lappula_squarrosa","Lappula_squarrosa",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"706","Lapsana_communis","Lapsana_communis",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"707","Larix_decidua","Larix_decidua",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"708","Laserpitium_gallicum","Laserpitium_gallicum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"709","Laserpitium_halleri","Laserpitium_halleri",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"710","Laserpitium_latifolium","Laserpitium_latifolium",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"711","Laserpitium_siler","Laserpitium_siler",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"712","Lathyrus_latifolius","Lathyrus_latifolius",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"713","Lathyrus_linifolius","Lathyrus_linifolius",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"714","Lathyrus_ochraceus","Lathyrus_ochraceus",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"715","Lathyrus_pratensis","Lathyrus_pratensis",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"716","Lathyrus_sphaericus","Lathyrus_sphaericus",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"717","Lathyrus_sylvestris","Lathyrus_sylvestris",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"718","Lathyrus_vernus","Lathyrus_vernus",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"719","Lavandula_angustifolia","Lavandula_angustifolia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"720","Leontodon_autumnalis","Scorzoneroides_autumnalis",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"721","Leontodon_crispus","Leontodon_crispus",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"722","Leontodon_hirtus","Leontodon_hirtus",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"723","Leontodon_hispidus","Leontodon_hispidus",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"724","Leontodon_pyrenaicus","Scorzoneroides_pyrenaica",1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0
"725","Leontopodium_brachyactis","",1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"726","Lerouxia_nemorum","Lysimachia_nemorum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"727","Leucanthemopsis_alpina","Leucanthemopsis_alpina",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"728","Leucanthemum_adustum","Leucanthemum_adustum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"729","Leucanthemum_atratum","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"730","Leucanthemum_pallens","Leucanthemum_pallens",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"731","Leucanthemum_vulgare","Leucanthemum_vulgare",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"732","Ligustrum_vulgare","Ligustrum_vulgare",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"733","Lilium_bulbiferum","Lilium_bulbiferum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"734","Lilium_martagon","Lilium_martagon",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"735","Limodorum_rubrum","Cephalanthera_rubra",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"736","Linaria_alpina","Linaria_alpina",1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"737","Linaria_angustissima","Linaria_angustissima",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"738","Linaria_repens","Linaria_repens",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"739","Linaria_simplex","Linaria_simplex",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"740","Linum_alpinum","Linum_alpinum",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"741","Linum_catharticum","Linum_catharticum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"742","Linum_suffruticosum","Linum_suffruticosum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"743","Linum_tenuifolium","Linum_usitatissimum_subsp._angustifolium",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"744","Listera_nidus_avis","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"745","Listera_ovata","Neottia_ovata",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"746","Lithospermum_officinale","Lithospermum_officinale",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"747","Lloydia_serotina","Gagea_serotina",1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
"748","Lolium_perenne","Lolium_perenne",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"749","Lomelosia_graminifolia","Lomelosia_graminifolia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"750","Lonicera_caerulea","Lonicera_caerulea",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"751","Lonicera_etrusca","Lonicera_etrusca",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"752","Lonicera_nigra","Lonicera_nigra",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"753","Lonicera_webbiana","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"754","Lonicera_xylosteum","Lonicera_xylosteum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"755","Loroglossum_anthropophorum","Orchis_anthropophora",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"756","Lotus_alpinus","Lotus_corniculatus_subsp._alpinus",1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1
"757","Lotus_corniculatus","Lotus_corniculatus",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"758","Lotus_delortii","Lotus_corniculatus_subsp._delortii",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"759","Lunaria_annua","Lunaria_annua",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"760","Lunaria_rediviva","Lunaria_rediviva",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"761","Luzula_alpinopilosa","Luzula_alpinopilosa",1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1
"762","Luzula_campestris","Luzula_campestris",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"763","Luzula_lutea","Luzula_lutea",1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1
"764","Luzula_luzulina","Luzula_luzulina",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"765","Luzula_maxima","Luzula_sylvatica",1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"766","Luzula_multiflora","Luzula_multiflora",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"767","Luzula_nivea","Luzula_nivea",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"768","Luzula_nutans","Luzula_pediformis",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"769","Luzula_spicata","Luzula_spicata",1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1
"770","Luzula_sudetica","Luzula_sudetica",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"771","Luzula_sylvatica","Luzula_sylvatica",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"772","Lycopus_europaeus","Lycopus_europaeus",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"773","Lysimachia_arvensis","Lysimachia_arvensis",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"774","Lysimachia_vulgaris","Lysimachia_vulgaris",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"775","Lythrum_salicaria","Lythrum_salicaria",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"776","Macrosyringion_glutinosum","Macrosyringion_glutinosum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"777","Maianthemum_bifolium","Maianthemum_bifolium",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"778","Malus_domestica","Malus_domestica",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"779","Malus_sylvestris","Malus_sylvestris",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780","Malva_alcea","Malva_alcea",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"781","Malva_moschata","Malva_moschata",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"782","Matricaria_matricarioides","Matricaria_discoidea",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"783","Medicago_lupulina","Medicago_lupulina",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"784","Medicago_minima","Medicago_minima",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"785","Medicago_sativa","Medicago_sativa",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"786","Melampyrum_sylvaticum","Melampyrum_sylvaticum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"787","Melica_ciliata","Melica_ciliata",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"788","Melica_nutans","Melica_nutans",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"789","Melica_uniflora","Melica_uniflora",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"790","Melilotus_albus","Melilotus_albus",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"791","Melilotus_officinalis","Trigonella_officinalis",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"792","Melittis_melissophyllum","Melittis_melissophyllum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"793","Mentha_aquatica","Mentha_aquatica",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"794","Mentha_arvensis","Mentha_arvensis",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"795","Mentha_longifolia","Mentha_longifolia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"796","Merendera_verna","Colchicum_bulbocodium",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"797","Meum_athamanticum","Meum_athamanticum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"798","Micranthes_stellaris","Micranthes_stellaris",1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"799","Microthlaspi_perfoliatum","Microthlaspi_perfoliatum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"800","Milium_effusum","Milium_effusum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"801","Minuartia_laricifolia","Minuartia_laricifolia",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"802","Minuartia_oreina","",1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"803","Minuartia_rostrata","Minuartia_rostrata",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"804","Minuartia_rupestris","Minuartia_rupestris",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"805","Minuartia_sedoides","Minuartia_sedoides",1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1
"806","Minuartia_verna","Minuartia_verna",1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1
"807","Minuartia_villarii","Minuartia_villarii",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"808","Moehringia_muscosa","Sagina_apetala",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"809","Moehringia_trinervia","Moehringia_trinervia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"810","Molinia_caerulea","Molinia_caerulea",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"811","Moneses_uniflora","Moneses_uniflora",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"812","Monotropa_hypopitys","Monotropa_hypopitys",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"813","Murbeckiella_pinnatifida","Murbeckiella_pinnatifida",1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1
"814","Muscari_comosum","Muscari_comosum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"815","Muscari_neglectum","Muscari_neglectum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"816","Mutellina_adonidifolia","Mutellina_adonidifolia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"817","Myosotis_alpestris","Myosotis_sylvatica",1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1
"818","Myosotis_arvensis","Myosotis_arvensis",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"819","Myosotis_corsicana","Myosotis_corsicana",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"820","Myosotis_decumbens","Myosotis_decumbens",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"821","Myosotis_ramosissima","Myosotis_ramosissima",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"822","Myosotis_stricta","Myosotis_stricta",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"823","Myricaria_germanica","Myricaria_germanica",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"824","Narcissus_poeticus","Narcissus_poeticus",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"825","Nardus_stricta","Nardus_stricta",1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
"826","Nasturtium_officinale","Nasturtium_officinale",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"827","Neotinea_ustulata","Neotinea_ustulata",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"828","Nepeta_nuda","Nepeta_nuda",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"829","Noccaea_caerulescens","Noccaea_caerulescens",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"830","Noccaea_rotundifolia","Noccaea_rotundifolia",1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
"831","Onobrychis_saxatilis","Onobrychis_saxatilis",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"832","Onobrychis_viciifolia","Onobrychis_viciifolia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"833","Ononis_arvensis","Ononis_arvensis",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"834","Ononis_cristata","Ononis_cristata",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"835","Ononis_fruticosa","Ononis_fruticosa",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"836","Ononis_natrix","Ononis_natrix",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"837","Ononis_pusilla","Ononis_pusilla",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"838","Ononis_rotundifolia","Ononis_rotundifolia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"839","Ophioglossum_vulgatum","Ophioglossum_vulgatum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"840","Ophrys_fuciflora","Ophrys_fuciflora",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"841","Ophrys_insectifera","Ophrys_insectifera",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"842","Ophrys_sphegodes","Ophrys_apifera",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"843","Orchis_mascula","Orchis_mascula",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"844","Orchis_militaris","Orchis_militaris",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"845","Orchis_purpurea","Orchis_purpurea",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"846","Orchites_globosa","Traunsteinera_globosa",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"847","Oreoselinum_nigrum","Oreoselinum_nigrum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"848","Origanum_vulgare","Origanum_vulgare",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"849","Orlaya_grandiflora","Orlaya_grandiflora",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"850","Ornithogalum_umbellatum","Ornithogalum_umbellatum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"851","Orobanche_caryophyllacea","Orobanche_caryophyllacea",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"852","Orobanche_laserpitii","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"853","Orobanche_major","Orobanche_elatior",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"854","Orobanche_purpurea","Phelipanche_purpurea",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"855","Orobanche_teucrii","Orobanche_teucrii",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"856","Orthantha_lutea","Odontites_luteus",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"857","Orthilia_secunda","Orthilia_secunda",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"858","Oxalis_acetosella","Oxalis_acetosella",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"859","Oxalis_fontana","Oxalis_fontana",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"860","Oxyria_digyna","Oxyria_digyna",1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1
"861","Oxytropis_campestris","Oxytropis_campestris",1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
"862","Oxytropis_fetida","Oxytropis_fetida",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"863","Oxytropis_helvetica","Oxytropis_helvetica",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"864","Oxytropis_jacquini","Oxytropis_jacquinii",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"865","Oxytropis_lapponica","Oxytropis_lapponica",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"866","Oxytropis_pilosa","Oxytropis_pilosa",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"867","Padus_avium","Prunus_padus",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"868","Paeonia_officinalis","Paeonia_officinalis",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"869","Papaver_alpinum","Papaver_alpinum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"870","Papaver_aurantiacum","Papaver_alpinum_var._aurantiacum",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"871","Papaver_dubium","Papaver_dubium",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"872","Parageum_montanum","Geum_montanum",1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1
"873","Paris_quadrifolia","Paris_quadrifolia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"874","Parnassia_palustris","Parnassia_palustris",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"875","Paronychia_kapela","Paronychia_kapela",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"876","Paronychia_polygonifolia","Paronychia_polygonifolia",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"877","Pastinaca_sativa","Pastinaca_sativa",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"878","Patzkea_paniculata","Patzkea_paniculata",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"879","Pedicularis_comosa","Pedicularis_comosa",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"880","Pedicularis_foliosa","Pedicularis_foliosa",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"881","Pedicularis_gyroflexa","Pedicularis_gyroflexa",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"882","Pedicularis_kerneri","Pedicularis_kerneri",1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0
"883","Pedicularis_rostratospicata","Pedicularis_rostratospicata_subsp._helvetica",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"884","Pedicularis_tuberosa","Pedicularis_tuberosa",1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"885","Pedicularis_verticillata","Pedicularis_verticillata",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"886","Persicaria_amphibia","Persicaria_amphibia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"887","Persicaria_lapathifolia","Persicaria_lapathifolia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"888","Persicaria_maculosa","Persicaria_maculosa",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"889","Persicaria_mitis","Persicaria_mitis",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"890","Petasites_albus","Petasites_albus",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"891","Petasites_hybridus","Petasites_hybridus",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"892","Petasites_paradoxus","Petasites_paradoxus",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"893","Petrorhagia_prolifera","Petrorhagia_prolifera",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"894","Petrorhagia_saxifraga","Petrorhagia_saxifraga",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"895","Phaca_hypoglottis","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"896","Phegopteris_connectilis","Phegopteris_connectilis",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"897","Phleum_alpinum","Phleum_alpinum",1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
"898","Phleum_phleoides","Phleum_phleoides",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"899","Phleum_pratense","Phleum_pratense",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"900","Phragmites_australis","Phragmites_australis",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"901","Phyteuma_michelii","Phyteuma_michelii",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"902","Phyteuma_ovatum","Phyteuma_ovatum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"903","Phyteuma_scheuchzeri","Phyteuma_scheuchzeri",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"904","Phyteuma_scorzonerifolium","Phyteuma_scorzonerifolium",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"905","Phyteuma_spicatum","Phyteuma_spicatum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"906","Picea_abies","Picea_abies",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"907","Picris_hieracioides","Picris_hieracioides",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"908","Pilosella_peleteriana","Pilosella_peleteriana",1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"909","Pimpinella_major","Pimpinella_major",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"910","Pimpinella_saxifraga","Pimpinella_saxifraga",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"911","Pinguicula_alpina","Pinguicula_alpina",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"912","Pinguicula_vulgaris","Pinguicula_vulgaris",1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"913","Pinus_mugo","Pinus_mugo",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"914","Pinus_nigra","Pinus_nigra",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"915","Pinus_sylvestris","Pinus_sylvestris",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
